AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,DistrictName,CrimeMajorHeadID,CrimeGroupName,GravityOffenceID,FIR_Count,IsRepeatOffender,RiskScore
1421,808,Keshav Inamdar,31,M,A1,Kolar,2,Crimes Against Property,2,856,1,100
1422,808,Anwar Bangera,40,M,A2,Kolar,2,Crimes Against Property,2,409,1,100
1423,809,Kiran Gowda,31,M,A1,Belagavi (Belgaum),7,Cyber Crimes,2,856,1,100
1424,809,Irfan Achar,32,M,A2,Belagavi (Belgaum),7,Cyber Crimes,2,409,1,100
1425,810,Pradeep Char,33,M,A1,Dakshina Kannada,5,Crimes Against SCs/STs,1,856,1,100
1426,811,Manju Menon,18,M,A1,Yadgir,4,Crimes Against Children,2,856,1,100
1427,811,Lokesh Achar,21,M,A2,Yadgir,4,Crimes Against Children,2,409,1,100
1428,811,Gururaj Char,33,M,A3,Yadgir,4,Crimes Against Children,2,130,1,100
1429,812,Yogesh V Patel,29,M,A1,Bagalkote,11,Traffic Related Offences,3,856,1,100
1430,813,Venkatesh Gowda,34,M,A1,Chikkamagaluru,3,Crimes Against Women,2,856,1,100
1431,814,Ningappa Shetty,25,M,A1,Mysuru,1,Crimes Against Body,1,856,1,100
1432,814,Pradeep J Gowda,23,M,A2,Mysuru,1,Crimes Against Body,1,409,1,100
1433,814,Manjunath M Sheikh,38,M,A3,Mysuru,1,Crimes Against Body,1,130,1,100
1434,815,Umesh S Patil,21,M,A1,Dharwad,11,Traffic Related Offences,2,856,1,100
1435,815,Satish Siddiqui,28,M,A2,Dharwad,11,Traffic Related Offences,2,409,1,100
1436,816,Rajesh Patel,27,M,A1,Mysuru,2,Crimes Against Property,1,856,1,100
1437,817,Yusuf E Achar,26,M,A1,Shivamogga,6,Economic Offences,1,856,1,100
1438,818,Chandru Hegde,32,M,A1,Udupi,1,Crimes Against Body,2,856,1,100
1439,818,Ramesh Nadaf,23,M,A2,Udupi,1,Crimes Against Body,2,409,1,100
1440,819,Basavaraj Khan,25,M,A1,Dakshina Kannada,10,Crimes Against Public Order,2,856,1,100
1441,820,Pradeep N Hosur,27,M,A1,Haveri,5,Crimes Against SCs/STs,2,856,1,100
1442,820,Thimmappa Reddy,29,M,A2,Haveri,5,Crimes Against SCs/STs,2,409,1,100
1443,821,Yogesh Kulkarni,25,M,A1,Bengaluru Urban,1,Crimes Against Body,2,856,1,100
1444,822,Darshan Gowda,30,M,A1,Dakshina Kannada,3,Crimes Against Women,2,856,1,100
1445,823,Kumar Hosur,25,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1446,824,Ningappa Nair,35,M,A1,Belagavi (Belgaum),1,Crimes Against Body,2,856,1,100
1447,825,Santosh Bhat,35,M,A1,Vijayapura,2,Crimes Against Property,2,856,1,100
1448,825,Ganesh Gowda,21,M,A2,Vijayapura,2,Crimes Against Property,2,409,1,100
1449,826,Puttaswamy alias Land Puttu,31,M,A1,Bengaluru Urban,13,Crimes Related to Documents/Property,2,856,1,100
1450,826,Gururaj Nair,30,M,A2,Bengaluru Urban,13,Crimes Related to Documents/Property,2,409,1,100
1451,827,Kumar Sayyad,24,M,A1,Ballari (Bellary),2,Crimes Against Property,2,856,1,100
1452,828,Yogesh Nayak,20,M,A1,Belagavi (Belgaum),9,Arms Act Offences,1,856,1,100
1453,829,Kumar Pai,40,M,A1,Ballari (Bellary),3,Crimes Against Women,2,856,1,100
1454,830,Rizwan Poojary,18,M,A1,Kalaburagi (Gulbarga),2,Crimes Against Property,1,856,1,100
1455,831,Thimmappa Shetty,31,M,A1,Chitradurga,1,Crimes Against Body,3,856,1,100
1456,832,Hussain F Bellary,24,M,A1,Gadag,1,Crimes Against Body,2,856,1,100
1457,832,Nagaraj Hosur,18,M,A2,Gadag,1,Crimes Against Body,2,409,1,100
1458,832,Vinay T Rao,31,M,A3,Gadag,1,Crimes Against Body,2,130,1,100
1459,833,Basavaraj S Hegde,22,M,A1,Bengaluru Urban,6,Economic Offences,2,856,1,100
1460,834,Umesh F Shetty,25,M,A1,Bagalkote,8,Drug/Narcotic Offences,1,856,1,100
1461,835,Harish Menon,27,M,A1,Hassan,2,Crimes Against Property,2,856,1,100
1462,836,Imran Char,29,M,A1,Bengaluru Urban,1,Crimes Against Body,3,856,1,100
1463,836,Kiran Nair,26,M,A2,Bengaluru Urban,1,Crimes Against Body,3,409,1,100
1464,837,Murali J Patel,31,M,A1,Bengaluru Urban,7,Cyber Crimes,1,856,1,100
1465,838,Venkatesh M Char,21,M,A1,Vijayanagara,11,Traffic Related Offences,2,856,1,100
1466,839,Harish Salian,29,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1467,839,Deepak U Devadiga,22,M,A2,Bengaluru Urban,2,Crimes Against Property,2,409,1,100
1468,840,Kumar Khan,27,M,A1,Belagavi (Belgaum),2,Crimes Against Property,1,856,1,100
1469,841,Srinivas Y Patil,36,M,A1,Haveri,5,Crimes Against SCs/STs,3,856,1,100
1470,842,Satish Kotian,37,M,A1,Bidar,7,Cyber Crimes,2,856,1,100
1471,843,Muniyappa alias Muni,35,M,A1,Bengaluru Urban,3,Crimes Against Women,2,856,1,100
1472,843,Faisal Kamath,26,M,A2,Bengaluru Urban,3,Crimes Against Women,2,409,1,100
1473,844,Dinesh J Maniyar,32,M,A1,Belagavi (Belgaum),8,Drug/Narcotic Offences,2,856,1,100
1474,845,Aslam A Qureshi,27,M,A1,Chitradurga,8,Drug/Narcotic Offences,1,856,1,100
1475,845,Abdul C Ahmed,40,M,A2,Chitradurga,8,Drug/Narcotic Offences,1,409,1,100
1476,845,Kempe Reddy,31,M,A3,Chitradurga,8,Drug/Narcotic Offences,1,130,1,100
1477,846,Mahesh Bellary,34,M,A1,Bengaluru Urban,7,Cyber Crimes,2,856,1,100
1478,846,Faiz J Khan,21,M,A2,Bengaluru Urban,7,Cyber Crimes,2,409,1,100
1479,847,Ashok Hegde,22,M,A1,Bengaluru Urban,1,Crimes Against Body,1,856,1,100
1480,847,Mallesh Ansari,30,M,A2,Bengaluru Urban,1,Crimes Against Body,1,409,1,100
1481,847,Vani Pai,24,F,A3,Bengaluru Urban,1,Crimes Against Body,1,130,1,100
1482,848,Murali Desai,34,M,A1,Chikkamagaluru,11,Traffic Related Offences,2,856,1,100
1483,849,Ravi K Poojary,41,M,A1,Bengaluru Urban,11,Traffic Related Offences,2,856,1,100
1484,850,Ravi alias Katthi Ravi,25,M,A1,Bengaluru Urban,1,Crimes Against Body,1,856,1,100
1485,850,Gururaj Khan,22,M,A2,Bengaluru Urban,1,Crimes Against Body,1,409,1,100
1486,851,Siddappa Reddy,20,M,A1,Mandya,2,Crimes Against Property,2,856,1,100
1487,851,Mohammed F Nadaf,28,M,A2,Mandya,2,Crimes Against Property,2,409,1,100
1488,852,Shivu Kini,37,M,A1,Bengaluru Urban,1,Crimes Against Body,2,856,1,100
1489,852,Mahadev Ansari,36,M,A2,Bengaluru Urban,1,Crimes Against Body,2,409,1,100
1490,852,Naveen Poojary,27,M,A3,Bengaluru Urban,1,Crimes Against Body,2,130,1,100
1491,852,Kempe L Shetty,28,M,A4,Bengaluru Urban,1,Crimes Against Body,2,44,1,100
1492,852,Srinivas Nair,29,M,A5,Bengaluru Urban,1,Crimes Against Body,2,28,1,100
1493,852,Chandrashekar Kulkarni,33,M,A6,Bengaluru Urban,1,Crimes Against Body,2,16,1,100
1494,852,Girish N Naidu,22,M,A7,Bengaluru Urban,1,Crimes Against Body,2,11,1,100
1495,853,Vijaykumar Baig,29,M,A1,Gadag,6,Economic Offences,2,856,1,100
1496,853,Vani Prabhu,30,F,A2,Gadag,6,Economic Offences,2,409,1,100
1497,854,Nagendra Hegde,32,M,A1,Bengaluru Urban,8,Drug/Narcotic Offences,3,856,1,100
1498,855,Faiz Nair,29,M,A1,Bengaluru Urban,2,Crimes Against Property,2,856,1,100
1499,856,Faiz W Kini,21,M,A1,Chamarajanagara,2,Crimes Against Property,2,856,1,100
1500,856,Santosh Patel,36,M,A2,Chamarajanagara,2,Crimes Against Property,2,409,1,100
